food_id,food_item,calories,carbs,protein,fat,glycemic_index,meal_type,culture,estimated_weight_g
f1267,Kurakkan with beef and tomato,471.5583174,7.1,65.9,19.4,53,Lunch,Sri Lankan,363
f1268,Quinoa with tofu and carrot,940.1529636,66.96,26.7,67.32,37,Lunch,Sri Lankan,723
f1269,Bread with lean beef and onion,930.8317398,122.1,24.8,63.84,60,Dinner,Sri Lankan,715
f1270,Millet with lentils and onion,692.9254302,130.8,27.8,33.54,60,Lunch,Sri Lankan,532
f1271,Kurakkan with mung beans and tomato,499.0439771,62.3,17.1,18.8,45,Breakfast,Sri Lankan,384
f1272,Kurakkan with chicken and cabbage,570.2676864,35.8,57.9,20.5,51,Dinner,Sri Lankan,439
f1273,Millet with lentils and cucumber,385.7552581,63,50.3,18.8,52,Snack,Sri Lankan,297
f1274,Barley with grilled fish and beans,917.7820266,53.1,38.3,67.68,58,Breakfast,Sri Lankan,706
f1275,Barley with tofu and tomato,912.7629066,81.54,21.5,58.56,44,Dinner,Sri Lankan,702
f1276,Bread with fish and carrot,515.3919694,74.7,68.2,28.8,46,Snack,Sri Lankan,396
f1277,Quinoa with egg and onion,600.4302102,67.62,29.7,27.66,52,Dinner,Sri Lankan,462
f1278,Millet with grilled fish and cabbage,897.992352,72.9,40.8,68.7,50,Snack,Sri Lankan,690
f1279,Quinoa with lentils and tomato,406.2619503,57.06,17.8,22.5,57,Lunch,Sri Lankan,312
f1280,Barley with lentils and cabbage,815.3919696,108.24,29,33.24,42,Dinner,Sri Lankan,627
f1281,Bread with tofu and beans,380.0191205,55.4,55.3,19.1,52,Dinner,Sri Lankan,292
f1282,Quinoa with egg and beans,615.2007648,93.96,33.7,27.1,41,Snack,Sri Lankan,473
f1283,Kurakkan with fish and cabbage,449.0917782,30.4,17.1,28,49,Snack,Sri Lankan,345
f1284,Kurakkan with lentils and cucumber,446.414914,69.1,38.8,20.28,55,Snack,Sri Lankan,343
f1285,Quinoa with lentils and beans,773.0879544,51.78,21.6,56.94,52,Dinner,Sri Lankan,594
f1286,Millet with mung beans and cabbage,878.489484,104.6,15.9,64.68,50,Lunch,Sri Lankan,675
f1287,Bread with tofu and tomato,545.2198853,81.1,62.5,19.86,46,Dinner,Sri Lankan,419
f1288,Bread with lentils and beans,504.6367113,80.4,45.7,20.58,60,Lunch,Sri Lankan,388
f1289,Millet with mung beans and onion,510.9464627,94.8,26.4,23.88,57,Lunch,Sri Lankan,393
f1290,Quinoa with fish and cucumber,565.8699809,73.38,41.9,30,46,Breakfast,Sri Lankan,435
f1291,Millet with lentils and onion,616.3479924,151.8,38.7,24.5,49,Lunch,Sri Lankan,474
f1292,Barley with grilled fish and onion,640.1529636,80.76,55.4,18.9,52,Dinner,Sri Lankan,492
f1293,Barley with chicken and carrot,453.7284895,49.14,43.4,26.6,37,Dinner,Sri Lankan,349
f1294,Barley with grilled fish and tomato,967.5430212,53.52,40.8,72.36,56,Breakfast,Sri Lankan,744
f1295,Bread with skinless chicken and onion,1293.785851,40.1,45.7,122.1,55,Breakfast,Sri Lankan,995
f1296,Bread with egg and carrot,886.0898664,77.6,30.2,69.24,48,Lunch,Sri Lankan,681
f1297,Barley with beef and cabbage,553.0592734,31.98,42.7,17.6,42,Lunch,Sri Lankan,425
f1298,Millet with tofu and beans,441.8260038,38.8,50,24.9,49,Dinner,Sri Lankan,339
f1299,Quinoa with grilled fish and tomato,687.0458892,90.96,36.8,23.94,40,Dinner,Sri Lankan,528
f1300,Millet with skinless chicken and tomato,703.250478,95.8,48.4,37.8,51,Snack,Sri Lankan,541
f1301,Quinoa with lentils and cucumber,466.5391969,28.44,24.9,16.6,59,Snack,Sri Lankan,359
f1302,Millet with beef and tomato,594.9808795,116.8,68.3,24.7,53,Snack,Sri Lankan,457
f1303,Barley with mung beans and cabbage,753.2982792,60.06,11.1,53.58,43,Snack,Sri Lankan,579
f1304,Bread with egg and onion,769.502868,163.1,33.1,30.9,51,Dinner,Sri Lankan,592
f1305,Kurakkan with beef and tomato,523.6615679,22,57.6,21.3,51,Breakfast,Sri Lankan,403
f1306,Millet with skinless chicken and carrot,594.6940727,123.8,22.6,26.22,55,Snack,Sri Lankan,457
f1307,Quinoa with beef and cucumber,488.2887189,63.6,41.3,22.8,37,Lunch,Sri Lankan,375
f1308,Bread with beef and cucumber,484.7036329,88,60,22.3,54,Lunch,Sri Lankan,372
f1309,Bread with skinless chicken and tomato,576.1950287,102.4,58,19.68,49,Lunch,Sri Lankan,443
f1310,Millet with mung beans and cabbage,591.3957935,27.2,16.7,54.24,48,Dinner,Sri Lankan,454
f1311,Bread with beef and cucumber,444.6940727,67.1,64.1,22.2,51,Snack,Sri Lankan,342
f1312,Bread with mung beans and onion,433.0783939,74.9,43.9,23.7,51,Snack,Sri Lankan,333
f1313,Millet with lean beef and onion,597.9923518,85.6,83.3,19.5,52,Lunch,Sri Lankan,460
f1314,Bread with tofu and carrot,744.6940728,63.5,19.3,59.76,55,Snack,Sri Lankan,573
f1315,Millet with egg and tomato,966.25239,118.7,34.9,65.1,47,Breakfast,Sri Lankan,743
f1316,Quinoa with tofu and tomato,641.3001912,18,24.2,56.34,52,Lunch,Sri Lankan,493
f1317,Bread with tofu and tomato,975.7170174,51.1,51.3,80.76,45,Lunch,Sri Lankan,750
f1318,Kurakkan with mung beans and cucumber,696.510516,44.5,7.7,63.96,59,Lunch,Sri Lankan,535
f1319,Barley with fish and carrot,597.418738,88.02,40.5,24.4,35,Breakfast,Sri Lankan,459
f1320,Millet with tofu and tomato,542.9254302,102.7,56.8,26,51,Lunch,Sri Lankan,417
f1321,Barley with lentils and onion,484.5602294,28.2,110.8,15.1,49,Breakfast,Sri Lankan,372
f1322,Quinoa with egg and cucumber,533.6042065,74.88,37.2,25.2,46,Snack,Sri Lankan,410
f1323,Bread with mung beans and onion,426.3862333,61.3,22.4,7.9,56,Dinner,Sri Lankan,328
f1324,Bread with tofu and cucumber,523.9005736,32.5,43.1,22.2,54,Dinner,Sri Lankan,403
f1325,Millet with egg and cabbage,557.6003824,47.2,35.7,22.1,48,Dinner,Sri Lankan,429
f1326,Kurakkan with mung beans and beans,426.8642447,60.9,11.3,13.5,59,Lunch,Sri Lankan,328
f1327,Barley with beef and cucumber,465.7743786,51.6,40.9,21.8,45,Lunch,Sri Lankan,358
f1328,Barley with lentils and cabbage,496.749522,85.38,19.6,16.1,48,Breakfast,Sri Lankan,382
f1329,Kurakkan with grilled fish and cucumber,692.0650098,26.6,23.1,64.26,52,Breakfast,Sri Lankan,532
f1330,Kurakkan with lentils and tomato,611.1854682,74.6,33.6,37.62,52,Lunch,Sri Lankan,470
f1331,Quinoa with tofu and onion,406.9789675,36.36,51.3,23.7,47,Lunch,Sri Lankan,313
f1332,Kurakkan with mung beans and cucumber,385.0382409,4.3,64.8,23.94,48,Snack,Sri Lankan,296
f1333,Quinoa with lentils and onion,402.9636711,45.6,40.8,20.4,51,Breakfast,Sri Lankan,310
f1334,Bread with grilled fish and cabbage,1224.952199,125.8,23.1,97.14,47,Snack,Sri Lankan,942
f1335,Quinoa with grilled fish and cabbage,949.4741874,53.52,40.7,70.62,60,Dinner,Sri Lankan,730
f1336,Bread with lentils and onion,607.4569788,150.2,25.5,19.38,52,Breakfast,Sri Lankan,467
f1337,Quinoa with lean beef and carrot,432.6481835,10.68,63.8,25.32,39,Snack,Sri Lankan,333
f1338,Bread with skinless chicken and tomato,729.0630978,134.9,52.4,29.76,50,Snack,Sri Lankan,561
f1339,Quinoa with mung beans and onion,500.7648184,53.04,42.8,18.36,40,Snack,Sri Lankan,385
f1340,Barley with grilled fish and cucumber,679.3021032,98.82,40.8,19.86,41,Snack,Sri Lankan,522
f1341,Barley with tofu and beans,425.7648184,53.1,30.6,22.1,43,Dinner,Sri Lankan,327
f1342,Kurakkan with lentils and tomato,516.9694073,78.8,17.5,10.6,53,Breakfast,Sri Lankan,398
f1343,Kurakkan with egg and cabbage,567.3040153,8.8,13.2,57.3,52,Lunch,Sri Lankan,436
f1344,Millet with tofu and carrot,474.9521989,78.5,35.8,19.98,55,Snack,Sri Lankan,365
f1345,Barley with egg and cucumber,894.6940728,54.18,23,69.18,49,Lunch,Sri Lankan,688
f1346,Bread with lentils and onion,936.4244742,90,31.9,70.56,50,Dinner,Sri Lankan,720
f1347,Bread with tofu and cabbage,478.0114723,53.5,22.4,15.7,46,Lunch,Sri Lankan,368
f1348,Bread with grilled fish and carrot,741.1089864,61.7,33.7,55.32,47,Snack,Sri Lankan,570
f1349,Kurakkan with beef and carrot,365.917782,22.6,30.1,15.7,56,Dinner,Sri Lankan,281
f1350,Barley with grilled fish and onion,906.4531548,43.38,41,70.98,47,Lunch,Sri Lankan,697
f1351,Kurakkan with lentils and onion,434.7992352,44,53.3,21.54,45,Lunch,Sri Lankan,334
f1352,Barley with skinless chicken and cabbage,925.239006,39.96,51,70.26,42,Dinner,Sri Lankan,711
f1353,Millet with egg and cabbage,785.4206502,60,24.3,63.84,54,Dinner,Sri Lankan,604
f1354,Millet with grilled fish and beans,1118.116635,35,73.8,95.58,53,Snack,Sri Lankan,859
f1355,Barley with fish and cabbage,488.0019121,70.74,26,24.2,45,Snack,Sri Lankan,375
f1356,Millet with beef and cabbage,479.9713193,83.2,55.6,25,47,Breakfast,Sri Lankan,369
f1357,Millet with tofu and tomato,497.7533461,104.1,40.6,23.3,51,Dinner,Sri Lankan,382
f1358,Millet with skinless chicken and onion,958.0783938,108,33.5,67.68,56,Lunch,Sri Lankan,736
f1359,Kurakkan with tofu and beans,526.290631,27,49.3,21.1,49,Dinner,Sri Lankan,405
f1360,Barley with tofu and tomato,643.0210326,50.34,48.3,33.78,56,Snack,Sri Lankan,494
f1361,Millet with skinless chicken and tomato,486.7112811,83.3,44.9,19.02,56,Breakfast,Sri Lankan,374
f1362,Barley with mung beans and carrot,451.290631,49.86,52.6,20.6,59,Lunch,Sri Lankan,347
f1363,Quinoa with egg and carrot,454.0152964,43.26,38.9,19.14,36,Dinner,Sri Lankan,349
f1364,Kurakkan with tofu and cucumber,421.0325048,17.3,37.7,31.56,54,Breakfast,Sri Lankan,324
f1365,Bread with chicken and cabbage,408.9866157,95.5,38.7,13,49,Lunch,Sri Lankan,314
f1366,Kurakkan with grilled fish and tomato,615.0573612,51.4,34.7,45.42,46,Lunch,Sri Lankan,473
f1367,Kurakkan with mung beans and cabbage,501.4818356,56.6,27.5,32.46,54,Breakfast,Sri Lankan,385
f1368,Quinoa with mung beans and beans,583.5086042,11.22,19.6,54.96,55,Dinner,Sri Lankan,448
f1369,Bread with chicken and tomato,403.6806883,54,64.8,20.3,51,Dinner,Sri Lankan,310
f1370,Millet with grilled fish and cucumber,698.0879544,48.9,30.6,56.4,54,Snack,Sri Lankan,537
f1371,Millet with skinless chicken and carrot,728.489484,29.5,28.6,65.76,49,Breakfast,Sri Lankan,560
f1372,Barley with tofu and cucumber,597.1319312,84.42,38.9,18.6,45,Lunch,Sri Lankan,459
f1373,Barley with egg and carrot,521.7017209,66.3,43.3,24.7,36,Lunch,Sri Lankan,401
f1374,Barley with lean beef and onion,587.8107074,32.58,65.5,27.42,44,Lunch,Sri Lankan,452
f1375,Bread with lean beef and beans,1097.179732,93.2,38.8,87.96,52,Dinner,Sri Lankan,844
f1376,Quinoa with lentils and cabbage,524.5697897,48.24,47.4,22.92,58,Dinner,Sri Lankan,403
f1377,Millet with chicken and cucumber,564.1491396,121.6,49.7,25,55,Breakfast,Sri Lankan,433
f1378,Bread with chicken and cucumber,509.6558317,107.2,43.2,24.1,53,Dinner,Sri Lankan,391
f1379,Millet with lentils and beans,584.6558317,118.5,23.6,25.32,45,Breakfast,Sri Lankan,450
f1380,Millet with grilled fish and tomato,925.8126198,99.4,23.5,69.3,51,Snack,Sri Lankan,712
f1381,Bread with mung beans and carrot,945.745698,82.5,15.3,79.8,53,Breakfast,Sri Lankan,727
f1382,Barley with grilled fish and tomato,594.5506692,30.66,68.7,31.38,51,Breakfast,Sri Lankan,457
f1383,Kurakkan with lentils and tomato,734.0822178,46.9,55.6,52.86,55,Lunch,Sri Lankan,564
f1384,Bread with mung beans and cucumber,488.5277247,63.9,26.4,12.6,47,Lunch,Sri Lankan,376
f1385,Millet with egg and beans,840.0573612,91,98.7,41.04,49,Snack,Sri Lankan,646
f1386,Barley with mung beans and cabbage,438.6711281,59.4,33.7,18.4,49,Breakfast,Sri Lankan,337
f1387,Bread with lean beef and tomato,942.4474188,78.3,54.2,69.24,46,Snack,Sri Lankan,724
f1388,Barley with mung beans and tomato,626.0994264,61.32,35,32.82,52,Breakfast,Sri Lankan,481
f1389,Bread with lentils and cucumber,551.5296367,126.6,38.2,24.4,51,Dinner,Sri Lankan,424
f1390,Barley with mung beans and beans,450.5736137,49.44,24.3,21.3,58,Breakfast,Sri Lankan,346
f1391,Barley with lean beef and cabbage,1021.892926,75.9,33.6,70.14,50,Lunch,Sri Lankan,786
f1392,Bread with tofu and onion,608.3173998,35.8,42.1,46.32,54,Lunch,Sri Lankan,468
f1393,Bread with lentils and tomato,828.4416828,120,25.3,52.74,47,Snack,Sri Lankan,637
f1394,Kurakkan with skinless chicken and tomato,557.4091778,70.6,50.5,29.04,50,Breakfast,Sri Lankan,429
f1395,Barley with skinless chicken and cucumber,523.1357552,25.08,71.7,22.8,60,Lunch,Sri Lankan,402
f1396,Quinoa with mung beans and onion,804.7801146,66,41.5,48.3,43,Breakfast,Sri Lankan,619
f1397,Quinoa with lean beef and beans,507.791587,46.08,52,21.12,38,Breakfast,Sri Lankan,390
f1398,Millet with grilled fish and onion,626.6730402,134.6,37.4,21.78,50,Snack,Sri Lankan,481
f1399,Millet with egg and tomato,752.868069,29,31,67.98,49,Dinner,Sri Lankan,579
f1400,Millet with lentils and onion,436.4244742,68.8,14.2,8.8,52,Breakfast,Sri Lankan,336
f1401,Kurakkan with egg and tomato,617.3518164,29.4,25.6,53.82,53,Breakfast,Sri Lankan,474
f1402,Barley with lentils and onion,499.0439771,52.56,50.1,29.3,40,Breakfast,Sri Lankan,384
f1403,Millet with mung beans and cucumber,688.9101336,82.3,19,48.54,53,Snack,Sri Lankan,529
f1404,Quinoa with lentils and cabbage,483.0305927,25.8,27.9,19.9,54,Dinner,Sri Lankan,372
f1405,Kurakkan with tofu and cucumber,691.491396,44.2,8.6,63.18,53,Lunch,Sri Lankan,532
f1406,Bread with skinless chicken and tomato,825.2868066,173.5,35.2,35.52,54,Breakfast,Sri Lankan,634
f1407,Barley with lean beef and onion,689.0535372,82.92,48.1,24.66,37,Lunch,Sri Lankan,529
f1408,Quinoa with chicken and tomato,455.3059273,47.58,50.3,22.7,48,Breakfast,Sri Lankan,350
f1409,Barley with chicken and cucumber,505.4971319,54.36,67.2,21.5,35,Breakfast,Sri Lankan,388
f1410,Quinoa with mung beans and onion,460.8986615,47.88,30.4,21.06,56,Dinner,Sri Lankan,354
f1411,Kurakkan with chicken and cabbage,430.9273423,44.6,41.5,8.1,54,Snack,Sri Lankan,331
f1412,Bread with skinless chicken and beans,747.4187382,37.8,38.8,62.82,58,Snack,Sri Lankan,574
f1413,Millet with tofu and carrot,509.5124283,68.5,30.8,28.5,49,Lunch,Sri Lankan,391
f1414,Millet with egg and carrot,1197.848948,143.7,20.5,89.88,48,Lunch,Sri Lankan,921
f1415,Barley with mung beans and cucumber,388.4799235,67.26,22.7,10.1,58,Snack,Sri Lankan,298
f1416,Bread with mung beans and carrot,473.8049713,104.6,32.5,24.9,48,Snack,Sri Lankan,364
f1417,Millet with fish and tomato,386.6156788,46.1,46.8,29,56,Lunch,Sri Lankan,297
f1418,Kurakkan with lentils and carrot,586.2332696,97.3,32.5,29.22,55,Dinner,Sri Lankan,451
f1419,Quinoa with grilled fish and cucumber,1067.208413,91.2,21.9,72.36,51,Breakfast,Sri Lankan,820
f1420,Barley with lean beef and tomato,718.4512428,33,39.4,55.14,37,Breakfast,Sri Lankan,552
f1421,Quinoa with tofu and onion,824.5697898,73.62,52.1,42.18,51,Lunch,Sri Lankan,634
f1422,Bread with skinless chicken and cucumber,492.8776291,47.5,73,21.9,53,Snack,Sri Lankan,379
f1423,Kurakkan with lentils and tomato,488.7189293,102.4,20.5,20.46,51,Snack,Sri Lankan,376
f1424,Bread with tofu and tomato,569.16826,48,61.9,33.6,52,Lunch,Sri Lankan,438
f1425,Quinoa with lentils and tomato,959.0822178,58.8,18.7,73.8,42,Breakfast,Sri Lankan,738
f1426,Barley with beef and cabbage,522.9445507,21.84,44.6,20.5,49,Snack,Sri Lankan,402
f1427,Barley with lentils and beans,587.2370937,63.18,45.2,22.38,50,Snack,Sri Lankan,451
f1428,Kurakkan with tofu and onion,481.1185468,41.1,27.6,34.74,53,Breakfast,Sri Lankan,370
f1429,Kurakkan with grilled fish and cucumber,397.6577438,23,48.2,24.84,53,Breakfast,Sri Lankan,306
f1430,Kurakkan with lentils and tomato,607.3135758,41.4,11.7,53.34,47,Dinner,Sri Lankan,467
f1431,Kurakkan with chicken and beans,513.8623327,28.5,41.7,25.7,50,Lunch,Sri Lankan,395
f1432,Bread with lentils and beans,442.2562141,50.6,59.4,18.72,49,Dinner,Sri Lankan,340
f1433,Quinoa with beef and carrot,500.334608,60.66,47.7,21.9,47,Lunch,Sri Lankan,384
f1434,Millet with lentils and tomato,738.0975144,192.2,26.4,21.54,46,Lunch,Sri Lankan,567
f1435,Barley with egg and beans,372.8489484,32.76,34.4,27.9,52,Breakfast,Sri Lankan,286
f1436,Barley with beef and cucumber,405.6883365,34.62,38.6,21.9,60,Breakfast,Sri Lankan,312
f1437,Barley with tofu and carrot,567.7342256,75.42,24.2,20.88,35,Snack,Sri Lankan,436
f1438,Kurakkan with mung beans and tomato,392.208413,6.2,37.7,23.3,53,Snack,Sri Lankan,302
f1439,Kurakkan with lentils and cucumber,326.2428298,28.2,19,13.1,48,Lunch,Sri Lankan,251
f1440,Kurakkan with lentils and onion,1070.363289,86,23.6,89.76,45,Dinner,Sri Lankan,823
f1441,Quinoa with mung beans and tomato,511.2332696,40.68,13,19.2,42,Snack,Sri Lankan,393
f1442,Barley with grilled fish and cucumber,925.0956024,36.96,47,73.44,55,Snack,Sri Lankan,711
f1443,Bread with egg and carrot,569.3116635,130.8,20.2,21.48,46,Snack,Sri Lankan,438
f1444,Quinoa with mung beans and cabbage,522.5621415,13.5,6.6,50.7,57,Lunch,Sri Lankan,402
f1445,Barley with lean beef and beans,611.0420652,69.48,50.4,22.98,54,Lunch,Sri Lankan,469
f1446,Barley with tofu and tomato,525.0956023,46.62,15.3,14.5,46,Breakfast,Sri Lankan,404
f1447,Bread with mung beans and carrot,599.2829828,119.4,24.3,28.14,51,Lunch,Sri Lankan,460
f1448,Kurakkan with tofu and onion,754.7323134,27.7,27.6,69.18,47,Dinner,Sri Lankan,580
f1449,Kurakkan with egg and beans,797.4665394,15,31.2,77.28,46,Lunch,Sri Lankan,613
f1450,Bread with beef and carrot,604.5889104,140.7,56.8,20.6,48,Breakfast,Sri Lankan,465
f1451,Barley with egg and tomato,429.3499044,60.84,32.6,16.4,41,Snack,Sri Lankan,330
f1452,Kurakkan with egg and beans,713.1453156,49.3,27.7,58.98,55,Snack,Sri Lankan,548
f1453,Bread with skinless chicken and cucumber,536.7590822,52.1,75.7,25.14,52,Lunch,Sri Lankan,412
f1454,Kurakkan with tofu and cabbage,493.3078394,110.7,16.8,19.86,46,Dinner,Sri Lankan,379
f1455,Millet with skinless chicken and tomato,711.1376676,132.1,42.2,30.54,48,Snack,Sri Lankan,547
f1456,Kurakkan with tofu and cabbage,540.4875717,85.1,27.4,29.7,47,Lunch,Sri Lankan,415
f1457,Barley with fish and cabbage,577.91587,75.96,67.3,19,57,Snack,Sri Lankan,444
f1458,Kurakkan with lentils and onion,999.9521988,109.9,18.1,77.28,57,Snack,Sri Lankan,769
f1459,Kurakkan with fish and onion,451.7208413,14,34,27.6,56,Lunch,Sri Lankan,347
f1460,Bread with mung beans and carrot,568.164436,150.4,20.9,27,45,Breakfast,Sri Lankan,436
f1461,Quinoa with chicken and carrot,493.5946463,82.62,26.1,17.1,52,Snack,Sri Lankan,379
f1462,Bread with beef and onion,709.5602292,174.3,60.9,21.1,50,Breakfast,Sri Lankan,546
f1463,Millet with lentils and beans,767.7820266,173.8,36.2,26.76,57,Breakfast,Sri Lankan,590
f1464,Barley with grilled fish and beans,646.749522,41.34,65.7,35.28,35,Dinner,Sri Lankan,497
f1465,Barley with lean beef and cabbage,598.2791587,47.04,93.3,18.24,60,Snack,Sri Lankan,460
f1466,Kurakkan with tofu and beans,424.2351816,22.4,49.8,11.6,55,Snack,Sri Lankan,326
f1467,Barley with skinless chicken and carrot,747.131931,83.46,36.5,34.98,55,Lunch,Sri Lankan,574
f1468,Millet with fish and onion,430.7839388,84.3,36.7,24.1,50,Dinner,Sri Lankan,331
f1469,Kurakkan with mung beans and cabbage,364.2447419,2.8,43.2,27.9,53,Lunch,Sri Lankan,280
f1470,Quinoa with mung beans and cucumber,453.6328872,23.94,29.5,18.3,55,Breakfast,Sri Lankan,349
f1471,Millet with lentils and onion,835.6118544,106.6,22.2,57.84,59,Snack,Sri Lankan,642
f1472,Kurakkan with skinless chicken and onion,518.6424474,27,27.4,19.44,55,Snack,Sri Lankan,399
f1473,Bread with lentils and cabbage,408.8432122,86.7,32.2,18.7,58,Lunch,Sri Lankan,314
f1474,Barley with egg and cucumber,539.1969407,41.4,55,24.18,56,Lunch,Sri Lankan,414
f1475,Barley with egg and beans,794.741874,84.6,57,35.34,37,Lunch,Sri Lankan,611
f1476,Kurakkan with grilled fish and onion,730.7839386,66.4,35.5,53.82,58,Snack,Sri Lankan,562
f1477,Kurakkan with mung beans and beans,571.4627151,43.4,6.3,50.64,45,Snack,Sri Lankan,439
f1478,Kurakkan with egg and tomato,684.6080304,17,17.1,67.62,56,Snack,Sri Lankan,526
f1479,Bread with beef and tomato,401.6730401,58.7,42.1,27.9,60,Breakfast,Sri Lankan,309
f1480,Barley with skinless chicken and tomato,929.6845122,57.72,35.3,68.04,41,Snack,Sri Lankan,715
f1481,Barley with lentils and onion,632.6959848,60.42,49.2,26.7,38,Dinner,Sri Lankan,486
f1482,Bread with tofu and cabbage,550.2390058,95.2,27.3,26.28,46,Dinner,Sri Lankan,423
f1483,Bread with egg and cabbage,391.2045889,75.5,34.3,21.6,47,Lunch,Sri Lankan,301
f1484,Barley with beef and beans,489.5793499,60.36,31.3,28,53,Breakfast,Sri Lankan,376
f1485,Quinoa with grilled fish and cucumber,802.1988528,25.38,28.7,70.26,53,Lunch,Sri Lankan,616
f1486,Kurakkan with fish and cucumber,526.290631,52.9,27,22,53,Lunch,Sri Lankan,405
f1487,Millet with skinless chicken and cucumber,540.2007648,108.7,38.5,18.78,47,Snack,Sri Lankan,415
f1488,Bread with mung beans and cabbage,411.7112811,102.3,28,16,60,Lunch,Sri Lankan,316
f1489,Barley with lean beef and beans,786.8546844,68.94,59.3,40.38,49,Dinner,Sri Lankan,605
f1490,Barley with mung beans and carrot,447.7055449,45.3,15,23.82,52,Breakfast,Sri Lankan,344
f1491,Bread with lean beef and cabbage,859.2734226,44.5,39.5,72.78,54,Snack,Sri Lankan,661
f1492,Bread with egg and cucumber,1104.780115,68.5,47.7,91.86,54,Lunch,Sri Lankan,849
f1493,Quinoa with lentils and cabbage,474.5219885,48.48,36.6,19.68,42,Lunch,Sri Lankan,364
